679,149320
680,149319
681,149318
682,149317
683,149316
684,149315
685,149314
686,149313
687,149312
688,149311
689,149310
690,149309
691,149308
692,149307
693,149306
694,149305
695,149304
696,149303
697,149302
698,149301
699,149300
700,149299
701,149298
702,149297
703,149296
704,149295
705,149294
706,149293
707,149292
708,149291
709,149290
710,149289
711,149288
712,149287
713,149286
714,149285
715,149284
716,149283
717,149282
718,149281
719,149280
720,149279
721,149278
722,149277
723,149276
724,149275
725,149274
726,149273
727,149272
728,149271
729,149270
730,149269
731,149268
732,149267
733,149266
734,149265
735,149264
736,149263
737,149262
738,149261
739,149260
740,149259
741,149258
742,149257
743,149256
744,149255
745,149254
746,149253
747,149252
748,149251
749,149250
750,149249
751,149248
752,149247
753,149246
754,149245
755,149244
756,149243
757,149242
758,149241
759,149240
760,149239
761,149238
762,149237
763,149236
764,149235
765,149234
766,149233
767,149232
768,149231
769,149230
770,149229
771,149228
772,149227
773,149226
774,149225
775,149224
776,149223
777,149222
778,149221
779,149220
780,149219
781,149218
782,149217
783,149216
784,149215
785,149214
786,149213
787,149212
788,149211
789,149210
790,149209
791,149208
792,149207
793,149206
794,149205
795,149204
796,149203
797,149202
798,149201
799,149200
800,149199
801,149198
802,149197
803,149196
804,149195
805,149194
806,149193
807,149192
808,149191
809,149190
810,149189
811,149188
812,149187
813,149186
814,149185
815,149184
816,149183
817,149182
818,149181
819,149180
820,149179
821,149178
822,149177
823,149176
824,149175
825,149174
826,149173
827,149172
828,149171
829,149170
830,149169
831,149168
832,149167
833,149166
834,149165
835,149164
836,149163
837,149162
838,149161
839,149160
840,149159
841,149158
842,149157
843,149156
844,149155
845,149154
846,149153
847,149152
848,149151
849,149150
850,149149
851,149148
852,149147
853,149146
854,149145
855,149144
856,149143
857,149142
858,149141
859,149140
860,149139
861,149138
862,149137
863,149136
864,149135
865,149134
866,149133
867,149132
868,149131
869,149130
870,149129
871,149128
872,149127
873,149126
874,149125
875,149124
876,149123
877,149122
878,149121
879,149120
880,149119
881,149118
882,149117
883,149116
884,149115
885,149114
886,149113
887,149112
888,149111
889,149110
890,149109
891,149108
892,149107
893,149106
894,149105
895,149104
896,149103
897,149102
898,149101
899,149100
900,149099
901,149098
902,149097
903,149096
904,149095
905,149094
906,149093
907,149092
908,149091
909,149090
910,149089
911,149088
912,149087
913,149086
914,149085
915,149084
916,149083
917,149082
918,149081
919,149080
920,149079
921,149078
922,149077
923,149076
924,149075
925,149074
926,149073
927,149072
928,149071
929,149070
930,149069
931,149068
932,149067
933,149066
934,149065
935,149064
936,149063
937,149062
938,149061
939,149060
940,149059
941,149058
942,149057
943,149056
944,149055
945,149054
946,149053
947,149052
948,149051
949,149050
950,149049
951,149048
952,149047
953,149046
954,149045
955,149044
956,149043
957,149042
958,149041
959,149040
960,149039
961,149038
962,149037
963,149036
964,149035
965,149034
966,149033
967,149032
968,149031
969,149030
970,149029
971,149028
972,149027
973,149026
974,149025
975,149024
976,149023
977,149022
978,149021
979,149020
980,149019
981,149018
982,149017
983,149016
984,149015
985,149014
986,149013
987,149012
988,149011
989,149010
990,149009
991,149008
992,149007
993,149006
994,149005
995,149004
996,149003
997,149002
998,149001
999,149000
1000,148999
1001,148998
1002,148997
1003,148996
1004,148995
1005,148994
1006,148993
1007,148992
1008,148991
1009,148990
1010,148989
1011,148988
1012,148987
1013,148986
1014,148985
1015,148984
1016,148983
1017,148982
1018,148981
1019,148980
1020,148979
1021,148978
1022,148977
1023,148976
1024,148975
1025,148974
1026,148973
1027,148972
1028,148971
1029,148970
1030,148969
1031,148968
1032,148967
1033,148966
1034,148965
1035,148964
1036,148963
1037,148962
1038,148961
1039,148960
1040,148959
1041,148958
1042,148957
1043,148956
1044,148955
1045,148954
1046,148953
1047,148952
1048,148951
1049,148950
1050,148949
1051,148948
1052,148947
1053,148946
1054,148945
1055,148944
1056,148943
1057,148942
1058,148941
1059,148940
1060,148939
1061,148938
1062,148937
1063,148936
1064,148935
1065,148934
1066,148933
1067,148932
1068,148931
1069,148930
1070,148929
1071,148928
1072,148927
1073,148926
1074,148925
1075,148924
1076,148923
1077,148922
1078,148921
1079,148920
1080,148919
1081,148918
1082,148917
1083,148916
1084,148915
1085,148914
1086,148913
1087,148912
1088,148911
1089,148910
1090,148909
1091,148908
1092,148907
1093,148906
1094,148905
1095,148904
1096,148903
1097,148902
1098,148901
1099,148900
1100,148899
1101,148898
1102,148897
1103,148896
1104,148895
1105,148894
1106,148893
1107,148892
1108,148891
1109,148890
1110,148889
1111,148888
1112,148887
1113,148886
1114,148885
1115,148884
1116,148883
1117,148882
1118,148881
1119,148880
1120,148879
1121,148878
1122,148877
1123,148876
1124,148875
1125,148874
1126,148873
1127,148872
1128,148871
1129,148870
1130,148869
1131,148868
1132,148867
1133,148866
1134,148865
1135,148864
1136,148863
1137,148862
1138,148861
1139,148860
1140,148859
1141,148858
1142,148857
1143,148856
1144,148855
1145,148854
1146,148853
1147,148852
1148,148851
1149,148850
1150,148849
1151,148848
1152,148847
1153,148846
1154,148845
1155,148844
1156,148843
1157,148842
1158,148841
1159,148840
1160,148839
1161,148838
1162,148837
1163,148836
1164,148835
1165,148834
1166,148833
1167,148832
1168,148831
1169,148830
1170,148829
1171,148828
1172,148827
1173,148826
1174,148825
1175,148824
1176,148823
1177,148822
1178,148821
1179,148820
1180,148819
1181,148818
1182,148817
1183,148816
1184,148815
1185,148814
1186,148813
1187,148812
1188,148811
1189,148810
1190,148809
1191,148808
1192,148807
1193,148806
1194,148805
1195,148804
1196,148803
1197,148802
1198,148801
1199,148800
1200,148799
1201,148798
1202,148797
1203,148796
1204,148795
1205,148794
1206,148793
1207,148792
1208,148791
1209,148790
1210,148789
1211,148788
1212,148787
1213,148786
1214,148785
1215,148784
1216,148783
1217,148782
1218,148781
1219,148780
1220,148779
1221,148778
1222,148777
1223,148776
1224,148775
1225,148774
1226,148773
1227,148772
1228,148771
1229,148770
1230,148769
1231,148768
1232,148767
1233,148766
1234,148765
1235,148764
1236,148763
1237,148762
1238,148761
1239,148760
1240,148759
1241,148758
1242,148757
1243,148756
1244,148755
1245,148754
1246,148753
1247,148752
1248,148751
1249,148750
1250,148749
1251,148748
1252,148747
1253,148746
1254,148745
1255,148744
1256,148743
1257,148742
1258,148741
1259,148740
1260,148739
1261,148738
1262,148737
1263,148736
1264,148735
1265,148734
1266,148733
1267,148732
1268,148731
1269,148730
1270,148729
1271,148728
1272,148727
1273,148726
1274,148725
1275,148724
1276,148723
1277,148722
1278,148721
1279,148720
1280,148719
1281,148718
1282,148717
1283,148716
1284,148715
1285,148714
1286,148713
1287,148712
1288,148711
1289,148710
1290,148709
1291,148708
1292,148707
1293,148706
1294,148705
1295,148704
1296,148703
1297,148702
1298,148701
1299,148700
1300,148699
1301,148698
1302,148697
1303,148696
1304,148695
1305,148694
1306,148693
1307,148692
1308,148691
1309,148690
1310,148689
1311,148688
1312,148687
1313,148686
1314,148685
1315,148684
1316,148683
1317,148682
1318,148681
1319,148680
1320,148679
1321,148678
1322,148677
1323,148676
1324,148675
1325,148674
1326,148673
1327,148672
1328,148671
1329,148670
1330,148669
1331,148668
1332,148667
1333,148666
1334,148665
1335,148664
1336,148663
1337,148662
1338,148661
1339,148660
1340,148659
1341,148658
1342,148657
1343,148656
1344,148655
1345,148654
1346,148653
1347,148652
1348,148651
1349,148650
1350,148649
1351,148648
1352,148647
1353,148646
1354,148645
1355,148644
1356,148643
1357,148642
1358,148641
1359,148640
1360,148639
1361,148638
1362,148637
1363,148636
1364,148635
1365,148634
1366,148633
1367,148632
1368,148631
1369,148630
1370,148629
1371,148628
1372,148627
1373,148626
1374,148625
1375,148624
1376,148623
1377,148622
1378,148621
1379,148620
1380,148619
1381,148618
1382,148617
1383,148616
1384,148615
1385,148614
1386,148613
1387,148612
1388,148611
1389,148610
1390,148609
1391,148608
1392,148607
1393,148606
1394,148605
1395,148604
1396,148603
1397,148602
1398,148601
1399,148600
1400,148599
1401,148598
1402,148597
1403,148596
1404,148595
1405,148594
1406,148593
1407,148592
1408,148591
1409,148590
1410,148589
1411,148588
1412,148587
1413,148586
1414,148585
1415,148584
1416,148583
1417,148582
1418,148581
1419,148580
1420,148579
1421,148578
1422,148577
1423,148576
1424,148575
1425,148574
1426,148573
1427,148572
1428,148571
1429,148570
1430,148569
1431,148568
1432,148567
1433,148566
1434,148565
1435,148564
1436,148563
1437,148562
1438,148561
1439,148560
1440,148559
1441,148558
1442,148557
1443,148556
1444,148555
1445,148554
1446,148553
1447,148552
1448,148551
1449,148550
1450,148549
1451,148548
1452,148547
1453,148546
1454,148545
1455,148544
1456,148543
1457,148542
1458,148541
1459,148540
1460,148539
1461,148538
1462,148537
1463,148536
1464,148535
1465,148534
1466,148533
1467,148532
1468,148531
1469,148530
1470,148529
1471,148528
1472,148527
1473,148526
1474,148525
1475,148524
1476,148523
1477,148522
1478,148521
1479,148520
1480,148519
1481,148518
1482,148517
1483,148516
1484,148515
1485,148514
1486,148513
1487,148512
1488,148511
1489,148510
1490,148509
1491,148508
1492,148507
1493,148506
1494,148505
1495,148504
1496,148503
1497,148502
1498,148501
1499,148500
1500,148499
1501,148498
1502,148497
1503,148496
1504,148495
1505,148494
1506,148493
1507,148492
1508,148491
1509,148490
1510,148489
1511,148488
1512,148487
1513,148486
1514,148485
1515,148484
1516,148483
1517,148482
1518,148481
1519,148480
1520,148479
1521,148478
1522,148477
1523,148476
1524,148475
1525,148474
1526,148473
1527,148472
1528,148471
1529,148470
1530,148469
1531,148468
1532,148467
1533,148466
1534,148465
1535,148464
1536,148463
1537,148462
1538,148461
1539,148460
1540,148459
1541,148458
1542,148457
1543,148456
1544,148455
1545,148454
1546,148453
1547,148452
1548,148451
1549,148450
1550,148449
1551,148448
1552,148447
1553,148446
1554,148445
1555,148444
1556,148443
1557,148442
1558,148441
1559,148440
1560,148439
1561,148438
1562,148437
1563,148436
1564,148435
1565,148434
1566,148433
1567,148432
1568,148431
1569,148430
1570,148429
1571,148428
1572,148427
1573,148426
1574,148425
1575,148424
1576,148423
1577,148422
1578,148421
1579,148420
1580,148419
1581,148418
1582,148417
1583,148416
1584,148415
1585,148414
1586,148413
1587,148412
1588,148411
1589,148410
1590,148409
1591,148408
1592,148407
1593,148406
1594,148405
1595,148404
1596,148403
1597,148402
1598,148401
1599,148400
1600,148399
1601,148398
1602,148397
1603,148396
1604,148395
1605,148394
1606,148393
1607,148392
1608,148391
1609,148390
1610,148389
1611,148388
1612,148387
1613,148386
1614,148385
1615,148384
1616,148383
1617,148382
1618,148381
1619,148380
1620,148379
1621,148378
1622,148377
1623,148376
1624,148375
1625,148374
1626,148373
1627,148372
1628,148371
1629,148370
1630,148369
1631,148368
1632,148367
1633,148366
1634,148365
1635,148364
1636,148363
1637,148362
1638,148361
1639,148360
1640,148359
1641,148358
1642,148357
1643,148356
1644,148355
1645,148354
1646,148353
1647,148352
1648,148351
1649,148350
1650,148349
1651,148348
1652,148347
1653,148346
1654,148345
1655,148344
1656,148343
1657,148342
1658,148341
1659,148340
1660,148339
1661,148338
1662,148337
1663,148336
1664,148335
1665,148334
1666,148333
1667,148332
1668,148331
1669,148330
1670,148329
1671,148328
1672,148327
1673,148326
1674,148325
1675,148324
1676,148323
1677,148322
1678,148321
1679,148320
1680,148319
1681,148318
1682,148317
1683,148316
1684,148315
1685,148314
1686,148313
1687,148312
1688,148311
1689,148310
1690,148309
1691,148308
1692,148307
1693,148306
1694,148305
1695,148304
1696,148303
1697,148302
1698,148301
1699,148300
1700,148299
1701,148298
1702,148297
1703,148296
1704,148295
1705,148294
1706,148293
1707,148292
1708,148291
1709,148290
1710,148289
1711,148288
1712,148287
1713,148286
1714,148285
1715,148284
1716,148283
1717,148282
1718,148281
1719,148280
1720,148279
1721,148278
1722,148277
1723,148276
1724,148275
1725,148274
1726,148273
1727,148272
1728,148271
1729,148270
1730,148269
1731,148268
1732,148267
1733,148266
1734,148265
1735,148264
1736,148263
1737,148262
1738,148261
1739,148260
1740,148259
1741,148258
1742,148257
1743,148256
1744,148255
1745,148254
1746,148253
1747,148252
1748,148251
1749,148250
1750,148249
1751,148248
1752,148247
1753,148246
1754,148245
1755,148244
1756,148243
1757,148242
1758,148241
1759,148240
1760,148239
1761,148238
1762,148237
1763,148236
1764,148235
1765,148234
1766,148233
1767,148232
1768,148231
1769,148230
1770,148229
1771,148228
1772,148227
1773,148226
1774,148225
1775,148224
1776,148223
1777,148222
1778,148221
1779,148220
1780,148219
1781,148218
1782,148217
1783,148216
1784,148215
1785,148214
1786,148213
1787,148212
1788,148211
1789,148210
1790,148209
1791,148208
1792,148207
1793,148206
1794,148205
1795,148204
1796,148203
1797,148202
1798,148201
1799,148200
1800,148199
1801,148198
1802,148197
1803,148196
1804,148195
1805,148194
1806,148193
1807,148192
1808,148191
1809,148190
1810,148189
1811,148188
1812,148187
1813,148186
1814,148185
1815,148184
1816,148183
1817,148182
1818,148181
1819,148180
1820,148179
1821,148178
1822,148177
1823,148176
1824,148175
1825,148174
1826,148173
1827,148172
1828,148171
1829,148170
1830,148169
1831,148168
1832,148167
1833,148166
1834,148165
1835,148164
1836,148163
1837,148162
1838,148161
1839,148160
1840,148159
1841,148158
1842,148157
1843,148156
1844,148155
1845,148154
1846,148153
1847,148152
1848,148151
1849,148150
1850,148149
1851,148148
1852,148147
1853,148146
1854,148145
1855,148144
1856,148143
1857,148142
1858,148141
1859,148140
1860,148139
1861,148138
1862,148137
1863,148136
1864,148135
1865,148134
1866,148133
1867,148132
1868,148131
1869,148130
1870,148129
1871,148128
1872,148127
1873,148126
1874,148125
1875,148124
1876,148123
1877,148122
1878,148121
1879,148120
1880,148119
1881,148118
1882,148117
1883,148116
1884,148115
1885,148114
1886,148113
1887,148112
1888,148111
1889,148110
1890,148109
1891,148108
1892,148107
1893,148106
1894,148105
1895,148104
1896,148103
1897,148102
1898,148101
1899,148100
1900,148099
1901,148098
1902,148097
1903,148096
1904,148095
1905,148094
1906,148093
1907,148092
1908,148091
1909,148090
1910,148089
1911,148088
1912,148087
1913,148086
1914,148085
1915,148084
1916,148083
1917,148082
1918,148081
1919,148080
1920,148079
1921,148078
1922,148077
1923,148076
1924,148075
1925,148074
1926,148073
1927,148072
1928,148071
1929,148070
1930,148069
1931,148068
1932,148067
1933,148066
1934,148065
1935,148064
1936,148063
1937,148062
1938,148061
1939,148060
1940,148059
1941,148058
1942,148057
1943,148056
1944,148055
1945,148054
1946,148053
1947,148052
1948,148051
1949,148050
1950,148049
1951,148048
1952,148047
1953,148046
1954,148045
1955,148044
1956,148043
1957,148042
1958,148041
1959,148040
1960,148039
1961,148038
1962,148037
1963,148036
1964,148035
1965,148034
1966,148033
1967,148032
1968,148031
1969,148030
1970,148029
1971,148028
1972,148027
1973,148026
1974,148025
1975,148024
1976,148023
1977,148022
1978,148021
1979,148020
1980,148019
1981,148018
1982,148017
1983,148016
1984,148015
1985,148014
1986,148013
1987,148012
1988,148011
1989,148010
1990,148009
1991,148008
1992,148007
1993,148006
1994,148005
1995,148004
1996,148003
1997,148002
1998,148001
1999,148000
2000,147999
2001,147998
2002,147997
2003,147996
2004,147995
2005,147994
2006,147993
2007,147992
2008,147991
2009,147990
2010,147989
2011,147988
2012,147987
2013,147986
2014,147985
2015,147984
2016,147983
2017,147982
2018,147981
2019,147980
2020,147979
2021,147978
2022,147977
2023,147976
2024,147975
2025,147974
2026,147973
2027,147972
2028,147971
2029,147970
2030,147969
2031,147968
2032,147967
2033,147966
2034,147965
2035,147964
2036,147963
2037,147962
2038,147961
2039,147960
2040,147959
2041,147958
2042,147957
2043,147956
2044,147955
2045,147954
2046,147953
2047,147952
2048,147951
2049,147950
2050,147949
2051,147948
2052,147947
2053,147946
2054,147945
2055,147944
2056,147943
2057,147942
2058,147941
2059,147940
2060,147939
2061,147938
2062,147937
2063,147936
2064,147935
2065,147934
2066,147933
2067,147932
2068,147931
2069,147930
2070,147929
2071,147928
2072,147927
2073,147926
2074,147925
2075,147924
2076,147923
2077,147922
2078,147921
2079,147920
2080,147919
2081,147918
2082,147917
2083,147916
2084,147915
2085,147914
2086,147913
2087,147912
2088,147911
2089,147910
2090,147909
2091,147908
2092,147907
2093,147906
2094,147905
2095,147904
2096,147903
2097,147902
2098,147901
2099,147900
2100,147899
2101,147898
2102,147897
2103,147896
2104,147895
2105,147894
2106,147893
2107,147892
2108,147891
2109,147890
2110,147889
2111,147888
2112,147887
2113,147886
2114,147885
2115,147884
2116,147883
2117,147882
2118,147881
2119,147880
2120,147879
2121,147878
2122,147877
2123,147876
2124,147875
2125,147874
2126,147873
2127,147872
2128,147871
2129,147870
2130,147869
2131,147868
2132,147867
2133,147866
2134,147865
2135,147864
2136,147863
2137,147862
2138,147861
2139,147860
2140,147859
2141,147858
2142,147857
2143,147856
2144,147855
2145,147854
2146,147853
2147,147852
2148,147851
2149,147850
2150,147849
2151,147848
2152,147847
2153,147846
2154,147845
2155,147844
2156,147843
2157,147842
2158,147841
2159,147840
2160,147839
2161,147838
2162,147837
2163,147836
2164,147835
2165,147834
2166,147833
2167,147832
2168,147831
2169,147830
2170,147829
2171,147828
2172,147827
2173,147826
2174,147825
2175,147824
2176,147823
2177,147822
2178,147821
2179,147820
2180,147819
2181,147818
2182,147817
2183,147816
2184,147815
2185,147814
2186,147813
2187,147812
2188,147811
2189,147810
2190,147809
2191,147808
2192,147807
2193,147806
2194,147805
2195,147804
2196,147803
2197,147802
2198,147801
2199,147800
2200,147799
2201,147798
2202,147797
2203,147796
2204,147795
2205,147794
2206,147793
2207,147792
2208,147791
2209,147790
2210,147789
2211,147788
2212,147787
2213,147786
2214,147785
2215,147784
2216,147783
2217,147782
2218,147781
2219,147780
2220,147779
2221,147778
2222,147777
2223,147776
2224,147775
2225,147774
2226,147773
2227,147772
2228,147771
2229,147770
2230,147769
2231,147768
2232,147767
2233,147766
2234,147765
2235,147764
2236,147763
2237,147762
2238,147761
2239,147760
2240,147759
2241,147758
2242,147757
2243,147756
2244,147755
2245,147754
2246,147753
2247,147752
2248,147751
2249,147750
2250,147749
2251,147748
2252,147747
2253,147746
2254,147745
2255,147744
2256,147743
2257,147742
2258,147741
2259,147740
2260,147739
2261,147738
2262,147737
2263,147736
2264,147735
2265,147734
2266,147733
2267,147732
2268,147731
2269,147730
2270,147729
2271,147728
2272,147727
2273,147726
2274,147725
2275,147724
2276,147723
2277,147722
2278,147721
2279,147720
2280,147719
2281,147718
2282,147717
2283,147716
2284,147715
2285,147714
2286,147713
2287,147712
2288,147711
2289,147710
2290,147709
2291,147708
2292,147707
2293,147706
2294,147705
2295,147704
2296,147703
2297,147702
2298,147701
2299,147700
2300,147699
2301,147698
2302,147697
2303,147696
2304,147695
2305,147694
2306,147693
2307,147692
2308,147691
2309,147690
2310,147689
2311,147688
2312,147687
2313,147686
2314,147685
2315,147684
2316,147683
2317,147682
2318,147681
2319,147680
2320,147679
2321,147678
2322,147677
2323,147676
2324,147675
2325,147674
2326,147673
2327,147672
2328,147671
2329,147670
2330,147669
2331,147668
2332,147667
2333,147666
2334,147665
2335,147664
2336,147663
2337,147662
2338,147661
2339,147660
2340,147659
2341,147658
2342,147657
2343,147656
2344,147655
2345,147654
2346,147653
2347,147652
2348,147651
2349,147650
2350,147649
2351,147648
2352,147647
2353,147646
2354,147645
2355,147644
2356,147643
2357,147642
2358,147641
2359,147640
2360,147639
2361,147638
2362,147637
2363,147636
2364,147635
2365,147634
2366,147633
2367,147632
2368,147631
2369,147630
2370,147629
2371,147628
2372,147627
2373,147626
2374,147625
2375,147624
2376,147623
2377,147622
2378,147621
2379,147620
2380,147619
2381,147618
2382,147617
2383,147616
2384,147615
2385,147614
2386,147613
2387,147612
2388,147611
2389,147610
2390,147609
2391,147608
2392,147607
2393,147606
2394,147605
2395,147604
2396,147603
2397,147602
2398,147601
2399,147600
2400,147599
2401,147598
2402,147597
2403,147596
2404,147595
2405,147594
2406,147593
2407,147592
2408,147591
2409,147590
2410,147589
2411,147588
2412,147587
2413,147586
2414,147585
2415,147584
2416,147583
2417,147582
2418,147581
2419,147580
2420,147579
2421,147578
2422,147577
2423,147576
2424,147575
2425,147574
2426,147573
2427,147572
2428,147571
2429,147570
2430,147569
2431,147568
2432,147567
2433,147566
2434,147565
2435,147564
2436,147563
2437,147562
2438,147561
2439,147560
2440,147559
2441,147558
2442,147557
2443,147556
2444,147555
2445,147554
2446,147553
2447,147552
2448,147551
2449,147550
2450,147549
2451,147548
2452,147547
2453,147546
2454,147545
2455,147544
2456,147543
2457,147542
2458,147541
2459,147540
2460,147539
2461,147538
2462,147537
2463,147536
2464,147535
2465,147534
2466,147533
2467,147532
2468,147531
2469,147530
2470,147529
2471,147528
2472,147527
2473,147526
2474,147525
2475,147524
2476,147523
2477,147522
2478,147521
2479,147520
2480,147519
2481,147518
2482,147517
2483,147516
2484,147515
2485,147514
2486,147513
2487,147512
2488,147511
2489,147510
2490,147509
2491,147508
2492,147507
2493,147506
2494,147505
2495,147504
2496,147503
2497,147502
2498,147501
2499,147500
